feature,bin_name,from,to,ref_cnt,ref_frac,tgt_cnt,tgt_frac,ratio
snd_rcv_mean_amt_usd_tx_sum_log_to_median_ratio,bin2,-1.3834916699400364,1.236862512092432,254678,0.4927217149048135,150,0.08976660682226212,0.18218520537420133
snd_rcv_mean_amt_usd_tx_sum_log_to_median_ratio,bin3,1.236862512092432,4.6618350846349905,111900,0.2164912552236496,190,0.11370436864153202,0.5252146028903938
snd_rcv_mean_amt_usd_tx_sum_log_to_median_ratio,bin4,4.6618350846349905,,30617,0.059234251663829125,1295,0.7749850388988629,13.083393765099268
snd_rcv_mean_amt_usd_tx_sum_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
snd_rcv_time_diff_sec_tx_min_log_to_median_ratio,bin0,,-4.212964399990375,33150,0.06413480885311872,1051,0.6289646918013165,9.806916135694253
snd_rcv_time_diff_sec_tx_min_log_to_median_ratio,bin1,-4.212964399990375,-1.2129426847439952,65355,0.12644134034979104,287,0.1717534410532615,1.3583646027329175
snd_rcv_time_diff_sec_tx_min_log_to_median_ratio,bin2,-1.2129426847439952,1.0273596831447969,106780,0.20658566785327348,122,0.07301017354877319,0.35341354658072566
snd_rcv_time_diff_sec_tx_min_log_to_median_ratio,bin3,1.0273596831447969,3.523593465486975,78831,0.15251315585822628,70,0.041891083183722325,0.274671932057216
snd_rcv_time_diff_sec_tx_min_log_to_median_ratio,bin4,3.523593465486975,,30329,0.05867706237424547,36,0.02154398563734291,0.36716196696989034
snd_rcv_time_diff_sec_tx_min_log_to_median_ratio,nan,,,202435,0.391647964711345,105,0.06283662477558348,0.1604415966310351
snd_rcv_time_diff_sec_tx_max_log_to_median_ratio,bin0,,-4.312081645939618,32378,0.06264123200742919,1046,0.6259724715739078,9.9929782910347
snd_rcv_time_diff_sec_tx_max_log_to_median_ratio,bin1,-4.312081645939618,-1.3210596742180514,60804,0.11763658876334933,295,0.1765409934171155,1.5007320024577109
snd_rcv_time_diff_sec_tx_max_log_to_median_ratio,bin2,-1.3210596742180514,1.0753189236813245,108511,0.20993460764587527,116,0.06941950927588271,0.3306720604779078
snd_rcv_time_diff_sec_tx_max_log_to_median_ratio,bin3,1.0753189236813245,3.738554725112105,80907,0.15652956198730847,78,0.0466786355475763,0.2982097116668674
snd_rcv_time_diff_sec_tx_max_log_to_median_ratio,bin4,3.738554725112105,,31845,0.06161004488469277,31,0.01855176540993417,0.3011159210264335
snd_rcv_time_diff_sec_tx_max_log_to_median_ratio,nan,,,202435,0.391647964711345,105,0.06283662477558348,0.1604415966310351
snd_rcv_time_diff_sec_tx_median_log_to_median_ratio,bin0,,-4.301927741163672,31892,0.06170097508125677,1050,0.6283662477558348,10.184057009282451
snd_rcv_time_diff_sec_tx_median_log_to_median_ratio,bin1,-4.301927741163672,-1.3220724603282505,60752,0.11753598514161895,290,0.17354877318970677,1.4765586299429752
snd_rcv_time_diff_sec_tx_median_log_to_median_ratio,bin2,-1.3220724603282505,1.076021858911219,109392,0.21163906516019193,118,0.0706163973668462,0.33366428505718393
snd_rcv_time_diff_sec_tx_median_log_to_median_ratio,bin3,1.076021858911219,3.686676573949174,80214,0.1551888252592478,78,0.0466786355475763,0.30078606155822224
snd_rcv_time_diff_sec_tx_median_log_to_median_ratio,bin4,3.686676573949174,,32195,0.062287184646339575,30,0.017953321364452424,0.2882345937834499
snd_rcv_time_diff_sec_tx_median_log_to_median_ratio,nan,,,202435,0.391647964711345,105,0.06283662477558348,0.1604415966310351
snd_rcv_time_diff_sec_tx_mean_log_to_median_ratio,bin0,,-4.316794743869654,32066,0.0620376102770469,1046,0.6259724715739078,10.090209290436022
snd_rcv_time_diff_sec_tx_mean_log_to_median_ratio,bin1,-4.316794743869654,-1.3419582563409356,60052,0.11618170561832533,293,0.175344105326152,1.5092230260604385
snd_rcv_time_diff_sec_tx_mean_log_to_median_ratio,bin2,-1.3419582563409356,1.0573225151977546,109096,0.21106639839034205,120,0.0718132854578097,0.3402402561728448
snd_rcv_time_diff_sec_tx_mean_log_to_median_ratio,bin3,1.0573225151977546,3.670369027559664,80733,0.15619292679151833,76,0.045481747456612806,0.2911895461010247
snd_rcv_time_diff_sec_tx_mean_log_to_median_ratio,bin4,3.670369027559664,,32498,0.06287339421142238,31,0.01855176540993417,0.2950654349525132
snd_rcv_time_diff_sec_tx_mean_log_to_median_ratio,nan,,,202435,0.391647964711345,105,0.06283662477558348,0.1604415966310351
snd_rcv_time_diff_sec_tx_std_log_to_median_ratio,bin0,,-4.189900314898852,3242,0.006272248877882681,50,0.029922202274087373,4.770569991187625
snd_rcv_time_diff_sec_tx_std_log_to_median_ratio,bin1,-4.189900314898852,-1.064888694828154,4270,0.008261105092091008,4,0.0023937761819269898,0.28976464471063756
snd_rcv_time_diff_sec_tx_std_log_to_median_ratio,bin2,-1.064888694828154,1.145095628333473,7747,0.014988004952793685,8,0.0047875523638539795,0.3194255925944036
snd_rcv_time_diff_sec_tx_std_log_to_median_ratio,bin3,1.145095628333473,3.7053878272771295,6488,0.012552236495898468,3,0.0017953321364452424,0.14302886477894836
snd_rcv_time_diff_sec_tx_std_log_to_median_ratio,bin4,3.7053878272771295,,1977,0.003824872310787804,2,0.0011968880909634949,0.31292236543106283
snd_rcv_time_diff_sec_tx_std_log_to_median_ratio,nan,,,493156,0.9541015322705464,1604,0.959904248952723,1.0060818649650078
snd_rcv_time_diff_sec_tx_sum_log_to_median_ratio,bin0,,-5.02405771526801,60336,0.11673115616777589,220,0.13165769000598443,1.1278710357049395
snd_rcv_time_diff_sec_tx_sum_log_to_median_ratio,bin1,-5.02405771526801,-1.1514315662350296,41485,0.08026040860547903,342,0.20466786355475763,2.550047615142416
snd_rcv_time_diff_sec_tx_sum_log_to_median_ratio,bin2,-1.1514315662350296,3.082011699062322,258051,0.49924740752205543,753,0.4506283662477558,0.9026153355194904
snd_rcv_time_diff_sec_tx_sum_log_to_median_ratio,bin3,3.082011699062322,8.801362805989445,96115,0.18595225197337872,322,0.19269898264512267,1.0362820595079958
snd_rcv_time_diff_sec_tx_sum_log_to_median_ratio,bin4,8.801362805989445,,60893,0.11780877573131095,34,0.020347097546379412,0.17271291905100078
snd_rcv_time_diff_sec_tx_sum_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
snd_rcv_life_time_sec_tx_min_log_to_median_ratio,bin0,,-5.783903230099517,61488,0.11895991332611051,429,0.25673249551166966,2.1581429267511028
snd_rcv_life_time_sec_tx_min_log_to_median_ratio,bin1,-5.783903230099517,2.5733507596209915,319104,0.6173657328586906,282,0.1687612208258528,0.27335696143096544
snd_rcv_life_time_sec_tx_min_log_to_median_ratio,bin2,2.5733507596209915,7.468164720194856,44822,0.08671645256152298,288,0.17235188509874327,1.9875338532381068
snd_rcv_life_time_sec_tx_min_log_to_median_ratio,bin3,7.468164720194856,11.810711935349431,30894,0.05977015941804674,602,0.360263315380012,6.027477906830472
snd_rcv_life_time_sec_tx_min_log_to_median_ratio,bin4,11.810711935349431,,60572,0.11718774183562916,70,0.041891083183722325,0.35746983880344707
snd_rcv_life_time_sec_tx_min_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
snd_rcv_life_time_sec_tx_max_log_to_median_ratio,bin0,,-10.3892307861657,36979,0.07154271784553475,116,0.06941950927588271,0.9703225061391129
snd_rcv_life_time_sec_tx_max_log_to_median_ratio,bin1,-10.3892307861657,-3.4080225996153737,30720,0.05943352422225662,326,0.19509275882704968,3.282537278077
snd_rcv_life_time_sec_tx_max_log_to_median_ratio,bin2,-3.4080225996153737,3.2500551694809796,327184,0.6329979879275653,362,0.21663674446439257,0.3422392307654263
snd_rcv_life_time_sec_tx_max_log_to_median_ratio,bin3,3.2500551694809796,9.70358510190618,50273,0.09726242067791363,834,0.4991023339317774,5.131502284778253
snd_rcv_life_time_sec_tx_max_log_to_median_ratio,bin4,9.70358510190618,,71724,0.1387633493267296,33,0.019748653500897665,0.14231894514449817
snd_rcv_life_time_sec_tx_max_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
snd_rcv_life_time_sec_tx_median_log_to_median_ratio,bin0,,-10.36251206622564,37263,0.07209216839498529,117,0.07001795332136446,0.9712282884562934
snd_rcv_life_time_sec_tx_median_log_to_median_ratio,bin1,-10.36251206622564,-3.3858067569464394,30742,0.0594760872929887,326,0.19509275882704968,3.2801881849757804
snd_rcv_life_time_sec_tx_median_log_to_median_ratio,bin2,-3.3858067569464394,3.2548137124555234,326935,0.6325162513542795,361,0.21603830041891084,0.3415537544788005
snd_rcv_life_time_sec_tx_median_log_to_median_ratio,bin3,3.2548137124555234,9.703854979437383,50166,0.09705540937935304,834,0.4991023339317774,5.142447362011264
snd_rcv_life_time_sec_tx_median_log_to_median_ratio,bin4,9.703854979437383,,71774,0.13886008357839344,33,0.019748653500897665,0.14221980134232431
snd_rcv_life_time_sec_tx_median_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
snd_rcv_life_time_sec_tx_mean_log_to_median_ratio,bin0,,-10.34519749059811,37026,0.07163364804209875,116,0.06941950927588271,0.9690907998303423
snd_rcv_life_time_sec_tx_mean_log_to_median_ratio,bin1,-10.34519749059811,-3.375790619371946,30732,0.059456740442655934,327,0.19569120287253142,3.291320738668295
snd_rcv_life_time_sec_tx_mean_log_to_median_ratio,bin2,-3.375790619371946,3.2576596584726216,327247,0.6331198730846618,361,0.21603830041891084,0.34122811430059447
snd_rcv_life_time_sec_tx_mean_log_to_median_ratio,bin3,3.2576596584726216,9.707217195207889,50169,0.09706121343445287,834,0.4991023339317774,5.142139854544781
snd_rcv_life_time_sec_tx_mean_log_to_median_ratio,bin4,9.707217195207889,,71706,0.13872852499613064,33,0.019748653500897665,0.14235467076038244
snd_rcv_life_time_sec_tx_mean_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
snd_rcv_life_time_sec_tx_std_log_to_median_ratio,bin0,,-3.851269894440113,3168,0.006129082185420214,0,0.0,0.0
snd_rcv_life_time_sec_tx_std_log_to_median_ratio,bin1,-3.851269894440113,-1.0267597172488376,2989,0.0057827735644637055,2,0.0011968880909634949,0.20697474622188397
snd_rcv_life_time_sec_tx_std_log_to_median_ratio,bin2,-1.0267597172488376,0.4839009556676064,12644,0.02446215756074911,82,0.049072411729503294,2.00605411062525
snd_rcv_life_time_sec_tx_std_log_to_median_ratio,bin3,0.4839009556676064,2.2368585056616954,12913,0.02498258783470051,12,0.00718132854578097,0.28745334924055355
snd_rcv_life_time_sec_tx_std_log_to_median_ratio,bin4,2.2368585056616954,,4013,0.007763891038538926,1,0.0005984440454817474,0.07708042816561317
snd_rcv_life_time_sec_tx_std_log_to_median_ratio,nan,,,481153,0.9308795078161275,1574,0.9419509275882705,1.01189350466863
snd_rcv_life_time_sec_tx_sum_log_to_median_ratio,bin0,,-10.405503540157916,37020,0.07162203993189908,116,0.06941950927588271,0.9692478647897962
snd_rcv_life_time_sec_tx_sum_log_to_median_ratio,bin1,-10.405503540157916,-3.413144779418065,30672,0.05934065934065934,327,0.19569120287253142,3.297759159518585
snd_rcv_life_time_sec_tx_sum_log_to_median_ratio,bin2,-3.413144779418065,3.221436833566874,326932,0.6325104472991797,361,0.21603830041891084,0.3415568886512383
snd_rcv_life_time_sec_tx_sum_log_to_median_ratio,bin3,3.221436833566874,9.666551611978889,50344,0.09739978331527627,834,0.4991023339317774,5.124265341702231
snd_rcv_life_time_sec_tx_sum_log_to_median_ratio,bin4,9.666551611978889,,71912,0.1391270701129856,33,0.019748653500897665,0.14194687981900078
snd_rcv_life_time_sec_tx_sum_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
snd_rcv_mean_time_diff_sec_tx_min_log_to_median_ratio,bin0,,-3.0477157956264147,20055,0.03880010834236186,1183,0.7079593058049073,18.24632291121618
snd_rcv_mean_time_diff_sec_tx_min_log_to_median_ratio,bin1,-3.0477157956264147,-0.7745691379881595,53196,0.10291750503018109,206,0.12327947336923997,1.1978474734019993
snd_rcv_mean_time_diff_sec_tx_min_log_to_median_ratio,bin2,-0.7745691379881595,0.8971835717436115,147414,0.28519965949543413,87,0.05206463195691203,0.18255502846329855
snd_rcv_mean_time_diff_sec_tx_min_log_to_median_ratio,bin3,0.8971835717436115,2.9634211967563298,71572,0.13846927720167157,74,0.04428485936564931,0.3198172205459791
snd_rcv_mean_time_diff_sec_tx_min_log_to_median_ratio,bin4,2.9634211967563298,,22208,0.042965485219006345,16,0.009575104727707959,0.22285573359409627
snd_rcv_mean_time_diff_sec_tx_min_log_to_median_ratio,nan,,,202435,0.391647964711345,105,0.06283662477558348,0.1604415966310351
snd_rcv_mean_time_diff_sec_tx_max_log_to_median_ratio,bin0,,-3.1594566016140613,19454,0.037637362637362635,1139,0.6816277678037104,18.110402005879607
snd_rcv_mean_time_diff_sec_tx_max_log_to_median_ratio,bin1,-3.1594566016140613,-0.8147405941038299,55839,0.1080308775731311,194,0.11609814482345901,1.074675568981348
snd_rcv_mean_time_diff_sec_tx_max_log_to_median_ratio,bin2,-0.8147405941038299,0.9974151570684702,140286,0.2714092245782387,178,0.10652304009575105,0.3924812808454999
snd_rcv_mean_time_diff_sec_tx_max_log_to_median_ratio,bin3,0.9974151570684702,3.4281838133132254,77627,0.15018379507816126,38,0.022740873728306403,0.15142028949575553
snd_rcv_mean_time_diff_sec_tx_max_log_to_median_ratio,bin4,3.4281838133132254,,21239,0.04109077542176134,17,0.010173548773189706,0.24758716935290245
snd_rcv_mean_time_diff_sec_tx_max_log_to_median_ratio,nan,,,202435,0.391647964711345,105,0.06283662477558348,0.1604415966310351
snd_rcv_mean_time_diff_sec_tx_median_log_to_median_ratio,bin0,,-3.12626686360099,19527,0.03777859464479183,1136,0.6798324356672651,17.99517536476141
snd_rcv_mean_time_diff_sec_tx_median_log_to_median_ratio,bin1,-3.12626686360099,-0.8198116271340323,55299,0.10698614765516173,204,0.12208258527827648,1.1411064698934077
snd_rcv_mean_time_diff_sec_tx_median_log_to_median_ratio,bin2,-0.8198116271340323,0.9628603004058254,139386,0.2696680080482897,167,0.09994015559545183,0.370604419555602
snd_rcv_mean_time_diff_sec_tx_median_log_to_median_ratio,bin3,0.9628603004058254,3.274146120484181,77389,0.14972334004024146,41,0.024536205864751647,0.16387696038678404
snd_rcv_mean_time_diff_sec_tx_median_log_to_median_ratio,bin4,3.274146120484181,,22844,0.04419594490017025,18,0.010771992818671455,0.24373260585339265
snd_rcv_mean_time_diff_sec_tx_median_log_to_median_ratio,nan,,,202435,0.391647964711345,105,0.06283662477558348,0.1604415966310351
snd_rcv_mean_time_diff_sec_tx_mean_log_to_median_ratio,bin0,,-3.0707525397825184,20095,0.038877495743692925,1138,0.6810293237582286,17.51731459886306
snd_rcv_mean_time_diff_sec_tx_mean_log_to_median_ratio,bin1,-3.0707525397825184,-0.7877040430649601,56380,0.10907754217613373,212,0.12687013764213045,1.1631187787240933
snd_rcv_mean_time_diff_sec_tx_mean_log_to_median_ratio,bin2,-0.7877040430649601,0.9732609927958118,138189,0.2673521900634577,156,0.0933572710951526,0.34919209404266965
snd_rcv_mean_time_diff_sec_tx_mean_log_to_median_ratio,bin3,0.9732609927958118,3.274903119869128,76969,0.1489107723262653,42,0.025134649910233394,0.16879000436021563
snd_rcv_mean_time_diff_sec_tx_mean_log_to_median_ratio,bin4,3.274903119869128,,22812,0.0441340349791054,18,0.010771992818671455,0.24407450675586978
snd_rcv_mean_time_diff_sec_tx_mean_log_to_median_ratio,nan,,,202435,0.391647964711345,105,0.06283662477558348,0.1604415966310351
snd_rcv_mean_time_diff_sec_tx_std_log_to_median_ratio,bin0,,-4.28348738768265,1099,0.0021262188515709644,2,0.0011968880909634949,0.5629185773041048
snd_rcv_mean_time_diff_sec_tx_std_log_to_median_ratio,bin1,-4.28348738768265,-1.5182211449126137,4110,0.007951555486766754,42,0.025134649910233394,3.160972711825167
snd_rcv_mean_time_diff_sec_tx_std_log_to_median_ratio,bin2,-1.5182211449126137,0.5380994143110881,8490,0.016425475932518186,19,0.011370436864153202,0.6922439819014731
snd_rcv_mean_time_diff_sec_tx_std_log_to_median_ratio,bin3,0.5380994143110881,2.264680590440945,6715,0.012991409998452252,2,0.0011968880909634949,0.09212919083502773
snd_rcv_mean_time_diff_sec_tx_std_log_to_median_ratio,bin4,2.264680590440945,,3310,0.006403807460145489,2,0.0011968880909634949,0.18690257294779794
snd_rcv_mean_time_diff_sec_tx_std_log_to_median_ratio,nan,,,493156,0.9541015322705464,1604,0.959904248952723,1.0060818649650078
snd_rcv_mean_time_diff_sec_tx_sum_log_to_median_ratio,bin0,,-8.118132288365489,37621,0.07278478563689832,37,0.022142429682824656,0.30421783191457985
snd_rcv_mean_time_diff_sec_tx_sum_log_to_median_ratio,bin1,-8.118132288365489,-2.966972921529565,25699,0.049719470670174896,426,0.25493716337522443,5.127511615447527
snd_rcv_mean_time_diff_sec_tx_sum_log_to_median_ratio,bin2,-2.966972921529565,2.646951119236466,307157,0.5942520507661353,555,0.33213644524236985,0.5589151014525996
snd_rcv_mean_time_diff_sec_tx_sum_log_to_median_ratio,bin3,2.646951119236466,8.35483228785439,73601,0.14239475313418976,619,0.37043686415320165,2.6014783269725528
snd_rcv_mean_time_diff_sec_tx_sum_log_to_median_ratio,bin4,8.35483228785439,,72802,0.14084893979260177,34,0.020347097546379412,0.1444604238863299
snd_rcv_mean_time_diff_sec_tx_sum_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
amount_usd_tx_min_log_to_median_ratio,bin0,,-3.6391215531145042,32820,0.06349636279213744,121,0.07241172950329144,1.1404075181493383
amount_usd_tx_min_log_to_median_ratio,bin1,-3.6391215531145042,-0.9472863193742952,101925,0.19719277201671567,66,0.03949730700179533,0.20029794498982556
amount_usd_tx_min_log_to_median_ratio,bin2,-0.9472863193742952,1.1782811879632897,196302,0.3797825414022597,211,0.12627169359664872,0.3324841977475308
amount_usd_tx_min_log_to_median_ratio,bin3,1.1782811879632897,4.071645335742887,101430,0.19623510292524377,558,0.3339317773788151,1.7016923700242723
amount_usd_tx_min_log_to_median_ratio,bin4,4.071645335742887,,32283,0.06245743692926792,685,0.40993417115499703,6.563416485041503
amount_usd_tx_min_log_to_median_ratio,nan,,,52120,0.10083578393437548,30,0.017953321364452424,0.17804514096044072
amount_usd_tx_max_log_to_median_ratio,bin0,,-3.6315594950839705,32560,0.06299334468348552,119,0.07121484141232795,1.1305137355406656
amount_usd_tx_max_log_to_median_ratio,bin1,-3.6315594950839705,-0.9480982309170892,101962,0.19726435536294692,65,0.03889886295631358,0.19719154474077955
amount_usd_tx_max_log_to_median_ratio,bin2,-0.9480982309170892,1.1708968185597763,195955,0.3791112056957127,159,0.09515260323159784,0.2509886328919818
amount_usd_tx_max_log_to_median_ratio,bin3,1.1708968185597763,4.0568259124683514,101559,0.19648467729453645,566,0.33871932974266905,1.7238969186127353
amount_usd_tx_max_log_to_median_ratio,bin4,4.0568259124683514,,32724,0.0633106330289429,732,0.4380610412926391,6.919233315711383
amount_usd_tx_max_log_to_median_ratio,nan,,,52120,0.10083578393437548,30,0.017953321364452424,0.17804514096044072
amount_usd_tx_median_log_to_median_ratio,bin0,,-3.7705213369856905,30580,0.059162668317597894,120,0.0718132854578097,1.2138276974307611
amount_usd_tx_median_log_to_median_ratio,bin1,-3.7705213369856905,-1.0735493777928486,95059,0.18390922457823866,55,0.03291442250149611,0.17897102539026613
amount_usd_tx_median_log_to_median_ratio,bin2,-1.0735493777928486,1.0526310920454058,197001,0.38113488624052005,157,0.09395571514063435,0.24651565241745513
amount_usd_tx_median_log_to_median_ratio,bin3,1.0526310920454058,3.9222211972244385,107470,0.20792060052623432,556,0.3327348892878516,1.6002978466093305
amount_usd_tx_median_log_to_median_ratio,bin4,3.9222211972244385,,34650,0.06703683640303358,753,0.4506283662477558,6.722100719946321
amount_usd_tx_median_log_to_median_ratio,nan,,,52120,0.10083578393437548,30,0.017953321364452424,0.17804514096044072
amount_usd_tx_mean_log_to_median_ratio,bin0,,-3.6969406313807918,31526,0.060992880359077545,118,0.0706163973668462,1.157780989373072
amount_usd_tx_mean_log_to_median_ratio,bin1,-3.6969406313807918,-0.9953893729857576,99371,0.1922515864417273,65,0.03889886295631358,0.20233311816183155
amount_usd_tx_mean_log_to_median_ratio,bin2,-0.9953893729857576,1.1456242798872194,198025,0.38311600371459525,157,0.09395571514063435,0.24524090413781635
amount_usd_tx_mean_log_to_median_ratio,bin3,1.1456242798872194,4.0401505988780375,102924,0.19912552236495898,565,0.3381208856971873,1.6980288698375712
amount_usd_tx_mean_log_to_median_ratio,bin4,4.0401505988780375,,32914,0.06367822318526543,736,0.4404548174745661,6.916882969443208
amount_usd_tx_mean_log_to_median_ratio,nan,,,52120,0.10083578393437548,30,0.017953321364452424,0.17804514096044072
amount_usd_tx_std_log_to_median_ratio,bin0,,-3.301194538819202,2330,0.004507816127534437,3,0.0017953321364452424,0.39827093334155234
amount_usd_tx_std_log_to_median_ratio,bin1,-3.301194538819202,-0.9581631502367262,6678,0.012919826652221019,4,0.0023937761819269898,0.18527928016088985
amount_usd_tx_std_log_to_median_ratio,bin2,-0.9581631502367262,0.998506043137693,12115,0.0234387091781458,46,0.02752842609216038,1.1744855863405579
amount_usd_tx_std_log_to_median_ratio,bin3,0.998506043137693,3.509422268428046,4875,0.00943158953722334,34,0.020347097546379412,2.1573349291841213
amount_usd_tx_std_log_to_median_ratio,bin4,3.509422268428046,,1845,0.003569493886395295,7,0.004189108318372232,1.1735860745800755
amount_usd_tx_std_log_to_median_ratio,nan,,,489037,0.9461325646184802,1577,0.9437462597247157,0.997477832406364
amount_usd_tx_sum_log_to_median_ratio,bin0,,-4.789648275339128,36147,0.06993305989784863,140,0.08378216636744465,1.1980337552771956
amount_usd_tx_sum_log_to_median_ratio,bin1,-4.789648275339128,-1.416677926393832,91221,0.17648390342052314,44,0.026331538001196888,0.14920079106848913
amount_usd_tx_sum_log_to_median_ratio,bin2,-1.416677926393832,1.1120782196920496,222310,0.43009982974771704,161,0.09634949132256133,0.22401657628899063
amount_usd_tx_sum_log_to_median_ratio,bin3,1.1120782196920496,4.31634707738795,128007,0.2476532270546355,518,0.3099940155595452,1.2517261303086373
amount_usd_tx_sum_log_to_median_ratio,bin4,4.31634707738795,,39195,0.07582997987927566,808,0.48354278874925194,6.376670408182506
amount_usd_tx_sum_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
receiver_type_tx_nunique_log_to_median_ratio,bin0,,,516880,1.0,1671,1.0,1.0
receiver_type_tx_nunique_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
internal_tx_cnt_log_to_median_ratio,bin0,,-0.11157172973916522,2695,0.00521397616468039,19,0.011370436864153202,2.1807611897378503
internal_tx_cnt_log_to_median_ratio,bin1,-0.11157172973916522,0.04765513582010208,504993,0.9770023990094413,1563,0.9353680430879713,0.957385615466572
internal_tx_cnt_log_to_median_ratio,bin2,0.04765513582010208,0.1914961261280528,0,0.0,1,0.0005984440454817474,1.0
internal_tx_cnt_log_to_median_ratio,bin3,0.1914961261280528,0.3162612793717552,23,4.4497755765361397e-05,0,0.0,0.0
internal_tx_cnt_log_to_median_ratio,bin4,0.3162612793717552,,9169,0.017739127070112985,88,0.052663076002393776,2.9687523965663973
internal_tx_cnt_log_to_median_ratio,nan,,,0,0.0,0,0.0,1.0
